  24  65 Cr 1   -27.796     0.503   -28.740     3.510   0.053           0.017   0.012
  24  66 Cr 1   -24.796     0.596   -26.330     2.730   0.053           0.009   0.001
  24  67 Cr 1   -19.049     0.699   -20.500     2.290   0.108           0.053   0.020
  24  68 Cr 0                       -17.340     1.590   0.161           0.084   0.006
  24  69 Cr 0                       -11.090     0.960   0.169           0.077  -0.020
  24  70 Cr 0                        -7.360     0.230   0.169           0.062  -0.035
  24  71 Cr 0                        -0.330    -0.180   0.161           0.019  -0.012
  24  72 Cr 0                         4.130    -0.760   0.126          -0.019   0.012
  24  73 Cr 0                        11.230    -1.620   0.080          -0.013   0.003
  24  74 Cr 0                        16.020    -2.410   0.053           0.001  -0.001
  24  75 Cr 0                        24.730    -2.130   0.080           0.042   0.007
  24  76 Cr 0                        31.210    -1.740   0.142           0.091  -0.011
  24  77 Cr 0                        40.440    -1.390   0.160           0.085  -0.025
  24  78 Cr 0                        47.290    -1.090   0.178           0.072  -0.036
  24  79 Cr 0                        56.850    -0.850   0.196           0.059  -0.049
  24  80 Cr 0                        65.140     0.440   0.254           0.152   0.029
  24  81 Cr 0                        74.810     0.410   0.263           0.145   0.022
  24  82 Cr 0                        82.570     0.760   0.271           0.120   0.012
  24  83 Cr 0                        92.360     0.460   0.289           0.144   0.001
  24  84 Cr 0                       100.530     0.830   0.298           0.137  -0.001
  24  85 Cr 0                       110.960     0.830   0.298           0.120   0.002
  24  86 Cr 0                       119.450     1.150   0.308           0.096   0.005
  25  40 Mn 0                        56.060     1.220   0.264           0.001   0.000
  25  41 Mn 0                        40.120     1.420   0.275          -0.031  -0.005
  25  42 Mn 0                        28.840     2.320   0.237          -0.013  -0.001
  25  43 Mn 0                        15.020     2.150   0.180           0.003   0.000
  25  44 Mn 1     6.399     0.503     5.470     2.550  -0.008           0.000   0.000
  25  45 Mn 1    -5.114     0.298    -5.920     2.610   0.000           0.000   0.000
  25  46 Mn 1   -12.370     0.112   -13.800     2.700  -0.008           0.000   0.000
  25  47 Mn 1   -22.263     0.158   -23.160     2.830   0.000           0.000   0.000
  25  48 Mn 2   -29.323     0.112   -30.030     2.150   0.207           0.082   0.002
  25  49 Mn 2   -37.616     0.024   -38.580     1.330   0.216           0.067   0.002
  25  50 Mn 2   -42.627     0.001   -42.740     1.170   0.225           0.044   0.002
  25  51 Mn 2   -48.241     0.001   -49.110     0.370   0.197           0.030   0.001
  25  52 Mn 2   -50.705     0.002   -51.490     0.020   0.143           0.016   0.001
  25  53 Mn 2   -54.688     0.001   -55.420    -0.270   0.000           0.000   0.000
  25  54 Mn 2   -55.555     0.001   -56.160    -0.210   0.134           0.031   0.000
  25  55 Mn 2   -57.711     0.001   -57.700     0.680   0.197           0.039   0.001
  25  56 Mn 2   -56.910     0.001   -56.570     1.500   0.208           0.016   0.001
  25  57 Mn 2   -57.487     0.002   -57.420     1.960   0.217           0.001   0.000
  25  58 Mn 2   -55.907     0.030   -55.500     2.560   0.218          -0.032  -0.003
  25  59 Mn 2   -55.480     0.030   -55.570     2.800   0.219          -0.040  -0.004
  25  60 Mn 2   -53.178     0.086   -52.950     3.160   0.228          -0.039  -0.004
  25  61 Mn 2   -51.556     0.228   -52.150     3.340   0.237          -0.022   0.017
  25  62 Mn 2   -48.039     0.223   -48.420     3.960   0.311           0.015   0.037
  25  63 Mn 2   -46.351     0.258   -47.190     3.710   0.311           0.016   0.027
  25  64 Mn 2   -42.617     0.267   -42.980     4.020   0.321           0.019   0.023
  25  65 Mn 2   -40.673     0.537   -40.950     3.790   0.282           0.028   0.017
  25  66 Mn 1   -36.254     0.401   -36.250     3.860   0.282           0.019   0.010
  25  67 Mn 1   -33.403     0.503   -34.480     2.630   0.053           0.009  -0.001
  25  68 Mn 1   -28.597     0.596   -29.290     2.520   0.197           0.048   0.007
  25  69 Mn 1   -25.299     0.801   -26.390     1.750   0.161           0.050   0.003
  25  70 Mn 0                       -20.940     1.270   0.161           0.059  -0.010
  25  71 Mn 0                       -17.440     0.470   0.170           0.037  -0.024
  25  72 Mn 0                       -11.520    -0.120   0.161           0.010  -0.009
  25  73 Mn 0                        -7.380    -0.870   0.144          -0.026   0.006
  25  74 Mn 0                        -1.260    -1.810   0.089          -0.013   0.002
  25  75 Mn 0                         3.380    -2.600   0.053           0.001  -0.002
  25  76 Mn 0                        11.380    -2.160   0.089           0.036   0.003
  25  77 Mn 0                        17.990    -1.510   0.143           0.065   0.002
  25  78 Mn 0                        26.460    -1.070   0.161           0.059  -0.013
  25  79 Mn 0                        33.350    -0.610   0.179           0.047  -0.024
  25  80 Mn 0                        42.240    -0.200   0.197           0.033  -0.035
  25  81 Mn 0                        49.420     0.090   0.208           0.020  -0.049
  25  82 Mn 0                        59.160     0.940   0.243           0.074  -0.018
  25  83 Mn 0                        67.000     1.470   0.272           0.086   0.022
  25  84 Mn 0                        76.190     1.370   0.280           0.105   0.014
  25  85 Mn 0                        83.850     1.330   0.307           0.113   0.000
  25  86 Mn 0                        93.540     1.350   0.299           0.093   0.008
  25  87 Mn 0                       101.790     1.510   0.309           0.069   0.013
  25  88 Mn 0                       111.750     1.460   0.328           0.059  -0.013
  25  89 Mn 0                       119.890     1.160   0.339           0.050  -0.048
  26  42 Fe 0                        49.400     0.540   0.271          -0.097  -0.009
  26  43 Fe 0                        37.990     1.650   0.221          -0.072  -0.007
  26  44 Fe 0                        23.620     2.360   0.000           0.000   0.000
  26  45 Fe 1    13.579     0.222    12.910     1.940   0.000           0.000   0.000
  26  46 Fe 1     0.755     0.354    -0.020     1.840   0.000           0.000   0.000
  26  47 Fe 1    -6.623     0.261    -8.120     2.040   0.000           0.000   0.000
  26  48 Fe 1   -18.160     0.070   -18.930     2.060   0.000           0.000   0.000
  26  49 Fe 1   -24.582     0.149   -25.080     2.430   0.000           0.000   0.000
  26  50 Fe 2   -34.476     0.060   -34.600     1.950   0.000  -0.025   0.000   0.000
  26  51 Fe 2   -40.222     0.015   -40.820     0.640   0.198           0.023   0.001
  26  52 Fe 2   -48.332     0.007   -48.350     0.530   0.000  -0.020   0.000   0.000
  26  53 Fe 2   -50.945     0.002   -51.930    -0.730   0.098          -0.005   0.000
  26  54 Fe 2   -56.252     0.001   -57.080    -1.010   0.000           0.000   0.000
  26  55 Fe 2   -57.479     0.001   -58.120    -0.970   0.000           0.000   0.000
  26  56 Fe 2   -60.605     0.001   -60.720     0.050   0.000  -0.028   0.000   0.000
  26  57 Fe 2   -60.180     0.001   -60.010     0.720   0.189          -0.003   0.000
  26  58 Fe 2   -62.153     0.001   -61.980     1.220   0.199          -0.019  -0.001
  26  59 Fe 2   -60.663     0.001   -60.190     1.940   0.219          -0.048  -0.004
  26  60 Fe 2   -61.412     0.003   -61.490     2.070   0.211          -0.057  -0.004
  26  61 Fe 2   -58.921     0.020   -59.160     2.380   0.200          -0.069   0.018
  26  62 Fe 2   -58.901     0.014   -59.410     2.590   0.200          -0.052   0.019
  26  63 Fe 2   -55.546     0.168   -56.020     3.100  -0.130          -0.025  -0.002
  26  64 Fe 2   -54.771     0.277   -55.990     2.700  -0.087          -0.020  -0.004
  26  65 Fe 2   -50.878     0.243   -52.410     2.600  -0.026           0.000   0.001
  26  66 Fe 2   -49.574     0.303   -51.520     2.240   0.027           0.000   0.001
  26  67 Fe 2   -45.692     0.416   -46.530     2.810   0.053           0.009   0.010
  26  68 Fe 2   -43.128     0.699   -45.360     1.970   0.045           0.001   0.000
  26  69 Fe 1   -38.396     0.503   -40.230     1.990   0.053           0.009  -0.001
  26  70 Fe 1   -35.900     0.596   -38.250     1.260   0.080           0.018   0.002
  26  71 Fe 1   -31.000     0.801   -33.080     0.670   0.142           0.041  -0.003
  26  72 Fe 1   -28.299     0.801   -30.560    -0.170   0.143           0.016  -0.009
  26  73 Fe 0                       -24.740    -0.690   0.153          -0.016  -0.003
  26  74 Fe 0                       -21.610    -1.540   0.135          -0.043   0.014
  26  75 Fe 0                       -15.590    -2.420   0.072          -0.022   0.002
  26  76 Fe 0                       -11.980    -3.360   0.045           0.001  -0.001
  26  77 Fe 0                        -3.970    -2.770   0.062           0.025   0.005
  26  78 Fe 0                         1.850    -2.040   0.116           0.054   0.015
  26  79 Fe 0                        10.080    -1.710   0.134           0.031   0.005
  26  80 Fe 0                        16.550    -0.820   0.170           0.020  -0.014
  26  81 Fe 0                        25.490    -0.250   0.189           0.007  -0.027
  26  82 Fe 0                        31.980     0.180   0.210          -0.005  -0.043
  26  83 Fe 0                        41.160     0.580   0.228          -0.018  -0.033
  26  84 Fe 0                        48.570     1.490   0.272           0.068   0.027
  26  85 Fe 0                        57.770     1.500   0.280           0.089   0.012
  26  86 Fe 0                        64.450     1.260   0.317           0.100  -0.012
  26  87 Fe 0                        74.040     1.280   0.308           0.078   0.000
  26  88 Fe 0                        81.630     1.550   0.309           0.051   0.011
  26  89 Fe 0                        91.220     1.210   0.338           0.046  -0.025
  26  90 Fe 0                        98.680     0.980   0.339           0.041  -0.048
  26  91 Fe 0                       109.430     1.470   0.331           0.019  -0.026
  26  92 Fe 0                       116.360     0.350   0.312          -0.023   0.066
  27  44 Co 0                        50.510     1.410   0.163          -0.047  -0.002
  27  45 Co 0                        34.720     1.010  -0.190          -0.055   0.000
  27  46 Co 0                        23.330     1.290  -0.070          -0.021  -0.001
  27  47 Co 1    10.703     0.503     9.580     0.690   0.000           0.000   0.000
  27  48 Co 1     1.639     0.401     0.260     1.000   0.062           0.010   0.000
  27  49 Co 1    -9.576     0.261   -11.210     0.670   0.000           0.000   0.000
  27  50 Co 1   -17.195     0.168   -18.710     0.980   0.098           0.004   0.000
  27  51 Co 1   -27.274     0.149   -28.680     0.350   0.107           0.004   0.000
  27  52 Co 1   -33.916     0.065   -35.080     0.120   0.134           0.015   0.000
  27  53 Co 2   -42.645     0.018   -43.780    -0.860   0.098          -0.005   0.000
  27  54 Co 2   -48.010     0.001   -48.210    -1.170   0.099          -0.012   0.001
  27  55 Co 2   -54.028     0.001   -54.920    -2.180   0.045          -0.008   0.000
  27  56 Co 2   -56.039     0.002   -56.560    -1.540   0.089           0.003   0.000
  27  57 Co 2   -59.344     0.001   -59.800    -0.890   0.098          -0.005   0.000
  27  58 Co 2   -59.846     0.001   -59.900     0.110   0.134          -0.002   0.000
  27  59 Co 2   -62.228     0.001   -61.970     0.770   0.143          -0.008   0.000
  27  60 Co 2   -61.649     0.001   -61.390     1.390   0.163          -0.031  -0.001
  27  61 Co 2   -62.898     0.001   -62.700     1.750   0.163          -0.040   0.010
  27  62 Co 2   -61.432     0.020   -61.170     2.350   0.154          -0.049   0.012
  27  63 Co 2   -61.840     0.020   -61.800     2.410   0.126          -0.035   0.009
  27  64 Co 2   -59.793     0.020   -59.490     2.890   0.089          -0.021   0.005
  27  65 Co 2   -59.170     0.013   -59.610     2.560   0.062          -0.014   0.003
  27  66 Co 2   -56.111     0.252   -56.920     2.590   0.053          -0.007   0.003
  27  67 Co 2   -55.061     0.318   -56.240     2.230   0.053          -0.007   0.003
  27  68 Co 2   -51.350     0.318   -52.580     2.450   0.053           0.001   0.009
  27  69 Co 2   -50.003     0.335   -51.440     1.780   0.053           0.001   0.002
  27  70 Co 2   -45.643     0.838   -47.380     1.700   0.062           0.001   0.001
  27  71 Co 2   -43.873     0.838   -45.500     1.040   0.071           0.002   0.001
  27  72 Co 1   -39.300     0.596   -41.220     0.520   0.115           0.021   0.001
  27  73 Co 1   -37.036     0.699   -38.830    -0.290   0.098          -0.005  -0.002
  27  74 Co 1   -32.248     0.801   -34.020    -0.910   0.126          -0.010  -0.004
  27  75 Co 1   -29.500     0.801   -31.170    -1.880   0.099          -0.029   0.007
  27  76 Co 0                       -26.070    -2.790   0.072          -0.022   0.002
  27  77 Co 0                       -22.480    -3.600   0.053          -0.007   0.000
  27  78 Co 0                       -15.360    -3.030   0.071           0.010   0.003
  27  79 Co 0                        -9.680    -2.300   0.107           0.044   0.017
  27  80 Co 0                        -2.050    -1.720   0.107           0.020   0.001
  27  81 Co 0                         4.180    -0.950   0.125           0.015  -0.008
  27  82 Co 0                        12.340    -0.320   0.161           0.020  -0.026
  27  83 Co 0                        18.720     0.120   0.171           0.013  -0.037
  27  84 Co 0                        27.490     0.910   0.254           0.019  -0.034
  27  85 Co 0                        34.780     1.800   0.272           0.061   0.006
  27  86 Co 0                        43.110     1.730   0.299           0.076  -0.005
  27  87 Co 0                        49.910     1.720   0.327           0.077  -0.018
  27  88 Co 0                        58.600     1.610   0.328           0.058  -0.007
  27  89 Co 0                        65.960     1.740   0.329           0.040   0.000
  27  90 Co 0                        74.960     1.570   0.339           0.037  -0.024
  27  91 Co 0                        82.190     1.190   0.351           0.028  -0.053
  27  92 Co 0                        92.220     1.700   0.331           0.010  -0.026
  27  93 Co 0                       100.320     1.830   0.332          -0.019  -0.003
  27  94 Co 0                       109.530     1.170   0.323          -0.042   0.029
  27  95 Co 0                       117.790     1.130   0.325          -0.065   0.009
  27  96 Co 0                       127.660     0.810   0.327          -0.080   0.001
  28  46 Ni 0                        44.730     1.010   0.000           0.000   0.000
  28  47 Ni 0                        32.200     0.450  -0.008           0.000   0.000
  28  48 Ni 1    18.397     0.503    17.590     0.330   0.000           0.000   0.000
  28  49 Ni 1     8.998     0.401     7.830     0.510  -0.008           0.000   0.000
  28  50 Ni 1    -3.791     0.261    -4.660     0.480   0.000  -0.015   0.000   0.000
  28  51 Ni 1   -11.439     0.261   -12.380     0.860   0.000           0.000   0.000
  28  52 Ni 1   -22.654     0.084   -23.570     0.290   0.000  -0.017   0.000   0.000
  28  53 Ni 1   -29.370     0.158   -30.400    -0.090   0.000           0.000   0.000
  28  54 Ni 2   -39.211     0.050   -40.400    -1.140   0.000           0.000   0.000
  28  55 Ni 2   -45.336     0.011   -46.390    -2.170   0.035           0.000   0.000
  28  56 Ni 2   -53.904     0.011   -54.400    -2.740   0.000  -0.025   0.000   0.000
  28  57 Ni 2   -56.082     0.002   -56.880    -2.670  -0.018           0.000   0.000
  28  58 Ni 2   -60.228     0.001   -60.840    -1.580   0.000  -0.024   0.000   0.000
  28  59 Ni 2   -61.156     0.001   -61.300    -0.680   0.000  -0.027   0.000   0.000
  28  60 Ni 2   -64.472     0.001   -64.640    -0.160   0.027           0.000   0.000
  28  61 Ni 2   -64.221     0.001   -64.180     0.590  -0.130           0.030   0.007
  28  62 Ni 2   -66.746     0.001   -66.440     1.100  -0.096           0.012   0.004
  28  63 Ni 2   -65.513     0.001   -65.260     1.580  -0.122           0.006   0.006
  28  64 Ni 2   -67.099     0.001   -66.960     1.630  -0.087          -0.005   0.002
  28  65 Ni 2   -65.126     0.001   -65.230     1.760  -0.079          -0.013   0.000
  28  66 Ni 2   -66.006     0.001   -66.270     1.550   0.027           0.000   0.000
  28  67 Ni 2   -63.743     0.003   -64.120     1.250  -0.018           0.000   0.001
  28  68 Ni 2   -63.464     0.003   -64.310     1.020   0.018           0.000   0.000
  28  69 Ni 2   -59.979     0.004   -60.410     1.690  -0.052           0.009  -0.001
  28  70 Ni 2   -59.150     0.346   -60.470     0.800   0.027           0.000   0.001
  28  71 Ni 2   -55.204     0.368   -56.320     0.980   0.045           0.009  -0.002
  28  72 Ni 2   -53.940     0.436   -55.190     0.540   0.053           0.009   0.000
  28  73 Ni 1   -49.863     0.298   -51.090     0.000   0.053           0.009   0.001
  28  74 Ni 1   -48.372     0.401   -49.520    -0.690   0.053           0.001  -0.001
  28  75 Ni 1   -43.901     0.401   -45.130    -1.570   0.062           0.001  -0.005
  28  76 Ni 1   -41.610     0.904   -43.120    -2.470   0.053           0.001  -0.001
  28  77 Ni 1   -36.747     0.503   -38.130    -3.330   0.053          -0.014   0.001
  28  78 Ni 1   -34.298     1.099   -36.040    -4.760   0.027           0.000  -0.002
  28  79 Ni 0                       -28.490    -3.620   0.053           0.017   0.002
  28  80 Ni 0                       -24.120    -3.330   0.053           0.017   0.000
  28  81 Ni 0                       -16.220    -2.350   0.071           0.026   0.006
  28  82 Ni 0                       -11.160    -1.910   0.062           0.017  -0.001
  28  83 Ni 0                        -2.510    -0.670   0.125           0.039  -0.018
  28  84 Ni 0                         3.210    -0.060   0.152           0.027  -0.038
  28  85 Ni 0                        11.680     0.540  -0.178           0.096  -0.008
  28  86 Ni 0                        18.350     1.620   0.290           0.068  -0.019
  28  87 Ni 0                        26.810     1.780   0.328           0.060  -0.024
  28  88 Ni 0                        32.820     1.750   0.337           0.072  -0.030
  28  89 Ni 0                        41.430     1.670   0.348           0.057  -0.021
  28  90 Ni 0                        47.920     1.700   0.349           0.040  -0.022
  28  91 Ni 0                        56.830     1.520   0.359           0.036  -0.032
  28  92 Ni 0                        63.580     1.420   0.361           0.021  -0.048
  28  93 Ni 0                        73.090     1.480   0.352           0.001  -0.038
  28  94 Ni 0                        80.570     1.730   0.342          -0.014  -0.022
  28  95 Ni 0                        90.140     1.510   0.334          -0.034  -0.012
  28  96 Ni 0                        97.410     1.190   0.334          -0.052  -0.001
  28  97 Ni 0                       107.100     0.760   0.336          -0.076  -0.008
  28  98 Ni 0                       114.880     0.610   0.348          -0.098  -0.013
  28  99 Ni 0                       124.740     0.050   0.368          -0.084  -0.022
  29  48 Cu 0                        44.970     0.620  -0.087          -0.012  -0.001
  29  49 Cu 0                        29.680     0.120   0.000           0.000   0.000
  29  50 Cu 0                        19.130     0.790  -0.052           0.009   0.000
  29  51 Cu 0                         5.940     0.340   0.000           0.000   0.000
  29  52 Cu 1    -2.627     0.261    -2.780     0.980   0.115           0.054   0.000
  29  53 Cu 1   -13.460     0.261   -14.280     0.380   0.115           0.045   0.000
  29  54 Cu 1   -21.694     0.214   -21.970     0.370   0.142           0.041  -0.001
  29  55 Cu 1   -31.624     0.298   -32.200    -0.630   0.107           0.037   0.001
  29  56 Cu 1   -38.601     0.140   -38.650    -0.940   0.107           0.020   0.001
  29  57 Cu 2   -47.310     0.016   -47.740    -2.310  -0.035           0.000   0.000
  29  58 Cu 2   -51.662     0.002   -50.880    -1.210   0.107           0.044   0.001
  29  59 Cu 2   -56.357     0.001   -56.150    -0.650   0.125           0.046   0.000
  29  60 Cu 2   -58.344     0.002   -57.630     0.350   0.161           0.026   0.000
  29  61 Cu 2   -61.984     0.001   -61.220     0.880   0.152           0.026  -0.021
  29  62 Cu 2   -62.798     0.004   -61.950     1.530   0.171          -0.005  -0.011
  29  63 Cu 2   -65.580     0.001   -64.630     1.860   0.162          -0.006  -0.009
  29  64 Cu 2   -65.424     0.001   -64.430     2.420   0.153          -0.016  -0.003
  29  65 Cu 2   -67.264     0.001   -66.510     2.330  -0.156          -0.005   0.012
  29  66 Cu 2   -66.258     0.001   -65.570     2.690  -0.156          -0.014   0.006
  29  67 Cu 2   -67.319     0.001   -66.940     2.360  -0.122          -0.018   0.001
  29  68 Cu 2   -65.567     0.002   -65.240     2.620   0.053           0.017  -0.002
  29  69 Cu 2   -65.736     0.001   -65.730     2.300   0.053           0.017  -0.002
  29  70 Cu 2   -62.976     0.002   -63.260     2.510   0.062           0.034   0.004
  29  71 Cu 2   -62.711     0.001   -63.220     1.910   0.062           0.025  -0.002
  29  72 Cu 2   -59.783     0.001   -60.380     1.740   0.080           0.042  -0.004
  29  73 Cu 2   -58.987     0.004   -59.740     0.990   0.088           0.043  -0.005
  29  74 Cu 2   -56.006     0.006   -56.490     0.530   0.125           0.046  -0.012
  29  75 Cu 2   -54.120     0.978   -55.250    -0.320   0.115           0.038  -0.015
  29  76 Cu 2   -50.976     0.007   -51.520    -0.950   0.125           0.022  -0.014
  29  77 Cu 1   -48.577     0.401   -49.680    -1.870   0.088           0.019  -0.007
  29  78 Cu 1   -44.749     0.401   -45.520    -2.680   0.080           0.011  -0.002
  29  79 Cu 1   -42.327     0.503   -42.950    -3.480   0.053           0.025  -0.005
  29  80 Cu 1   -36.449     0.596   -36.820    -2.880   0.080           0.051  -0.004
  29  81 Cu 0                       -32.140    -2.150   0.107           0.078  -0.001
  29  82 Cu 0                       -25.290    -1.390   0.125           0.071  -0.013
  29  83 Cu 0                       -20.330    -0.910   0.142           0.058  -0.025
  29  84 Cu 0                       -13.110    -0.280   0.160           0.052  -0.038
  29  85 Cu 0                        -7.670     0.170   0.161           0.046  -0.049
  29  86 Cu 0                         0.040     0.820   0.244           0.052  -0.048
  29  87 Cu 0                         6.550     1.850   0.271           0.072  -0.029
  29  88 Cu 0                        14.260     2.050   0.279           0.082  -0.021
  29  89 Cu 0                        19.900     1.760   0.318           0.084  -0.030
  29  90 Cu 0                        27.810     1.750   0.319           0.066  -0.022
  29  91 Cu 0                        34.400     1.970   0.319           0.049  -0.019
  29  92 Cu 0                        42.490     1.730   0.338           0.047  -0.034
  29  93 Cu 0                        49.190     1.660   0.339           0.041  -0.048
  29  94 Cu 0                        58.210     1.970   0.331           0.020  -0.037
  29  95 Cu 0                        65.670     2.280   0.323          -0.009  -0.022
  29  96 Cu 0                        74.640     2.190   0.313          -0.022  -0.014
  29  97 Cu 0                        81.890     1.920   0.314          -0.048  -0.004
  29  98 Cu 0                        90.960     1.580   0.316          -0.064  -0.009
  29  99 Cu 0                        98.510     1.280   0.329          -0.095  -0.009
  29 100 Cu 0                       108.340     1.370   0.288          -0.068  -0.017
  29 101 Cu 0                       116.710     1.540   0.277          -0.054  -0.014
  29 102 Cu 0                       126.400     1.200   0.279          -0.068  -0.026
  30  51 Zn 0                        29.040     1.050  -0.035           0.016   0.000
  30  52 Zn 0                        15.180     1.190   0.000           0.000   0.000
  30  53 Zn 0                         6.180     1.830   0.197           0.081   0.002
  30  54 Zn 1    -6.567     0.401    -6.700     1.080   0.197           0.055   0.001
  30  55 Zn 1   -14.923     0.252   -14.620     1.120   0.207           0.041   0.001
  30  56 Zn 1   -25.728     0.261   -25.950     0.220   0.180           0.028   0.001
  30  57 Zn 1   -32.800     0.102   -32.890    -0.300   0.134           0.022   0.000
  30  58 Zn 2   -42.298     0.050   -42.470    -1.010   0.000          -0.008   0.000
  30  59 Zn 2   -47.261     0.037   -46.800    -0.320   0.142           0.048  -0.001
  30  60 Zn 2   -54.188     0.011   -53.600     0.350   0.180           0.037   0.000
  30  61 Zn 2   -56.345     0.016   -55.530     1.160   0.208           0.019  -0.039
  30  62 Zn 2   -61.171     0.010   -60.330     1.570   0.209           0.003  -0.031
  30  63 Zn 2   -62.213     0.002   -61.270     2.260   0.218          -0.022  -0.015
  30  64 Zn 2   -66.004     0.001   -65.070     2.530   0.219          -0.031  -0.008
  30  65 Zn 2   -65.912     0.001   -65.320     2.880  -0.264           0.031   0.052
  30  66 Zn 2   -68.899     0.001   -68.340     2.890  -0.215           0.005   0.038
  30  67 Zn 2   -67.880     0.001   -67.720     3.160  -0.182          -0.010   0.012
  30  68 Zn 2   -70.007     0.001   -69.950     2.990  -0.156          -0.022   0.001
  30  69 Zn 2   -68.418     0.001   -68.370     3.330  -0.164          -0.028  -0.004
  30  70 Zn 2   -69.565     0.002   -69.920     2.940   0.045           0.001   0.001
  30  71 Zn 2   -67.327     0.010   -67.560     3.250   0.053           0.009   0.006
  30  72 Zn 2   -68.131     0.006   -68.540     2.590   0.053           0.009  -0.004
  30  73 Zn 2   -65.410     0.040   -65.880     2.430   0.062           0.017  -0.001
  30  74 Zn 2   -65.709     0.047   -66.560     1.300   0.125           0.039  -0.010
  30  75 Zn 2   -62.469     0.071   -63.430     0.900   0.152           0.050  -0.021
  30  76 Zn 2   -62.137     0.080   -63.130     0.020   0.142           0.033  -0.021
  30  77 Zn 2   -58.722     0.120   -59.440    -0.480   0.152           0.018  -0.018
  30  78 Zn 2   -57.343     0.090   -58.510    -1.410   0.089           0.003  -0.002
  30  79 Zn 1   -53.420     0.259   -54.280    -1.990   0.071          -0.007   0.001
  30  80 Zn 2   -51.845     0.172   -52.620    -2.830   0.045           0.001  -0.002
  30  81 Zn 1   -46.128     0.298   -46.700    -2.300   0.080           0.042  -0.003
  30  82 Zn 1   -42.457     0.503   -42.790    -1.490   0.142           0.082  -0.021
  30  83 Zn 1   -36.300     0.503   -36.260    -0.890   0.160           0.069  -0.033
  30  84 Zn 0                       -32.180    -0.470   0.169           0.062  -0.040
  30  85 Zn 0                       -25.270    -0.010   0.188           0.050  -0.052
  30  86 Zn 0                       -20.720     0.350   0.208           0.038  -0.066
  30  87 Zn 0                       -13.000     1.140   0.224           0.064  -0.049
  30  88 Zn 0                        -7.580     1.880   0.251           0.077  -0.032
  30  89 Zn 0                         0.250     2.310   0.270           0.089  -0.019
  30  90 Zn 0                         5.250     2.160   0.279           0.099  -0.025
  30  91 Zn 0                        13.300     2.370   0.279           0.082  -0.019
  30  92 Zn 0                        19.100     2.580   0.280           0.065  -0.015
  30  93 Zn 0                        26.890     2.130   0.300           0.054  -0.032
  30  94 Zn 0                        32.870     2.090   0.310           0.041  -0.038
  30  95 Zn 0                        41.660     2.260   0.311           0.024  -0.035
  30  96 Zn 0                        48.480     2.670   0.293          -0.001  -0.015
  30  97 Zn 0                        57.330     2.530   0.294          -0.017  -0.013
  30  98 Zn 0                        63.840     2.240   0.295          -0.044  -0.002
  30  99 Zn 0                        72.480     1.550   0.316          -0.081  -0.002
  30 100 Zn 0                        79.380     1.290   0.329          -0.104  -0.004
  30 101 Zn 0                        89.410     1.650   0.277          -0.062  -0.011
  30 102 Zn 0                        97.170     1.900   0.257          -0.049  -0.015
  30 103 Zn 0                       106.790     1.560   0.259          -0.074  -0.011
  30 104 Zn 0                       114.540     1.480   0.219          -0.039  -0.015
  30 105 Zn 0                       124.360     1.020   0.191          -0.026  -0.020
  31  53 Ga 0                        27.900     1.680   0.000           0.000   0.000
  31  54 Ga 0                        17.640     2.270   0.197           0.055   0.001
  31  55 Ga 0                         4.680     1.720   0.207           0.032   0.002
  31  56 Ga 1    -4.741     0.261    -4.400     1.770   0.217           0.017   0.001
  31  57 Ga 1   -15.901     0.261   -15.730     1.140   0.208           0.007   0.001
  31  58 Ga 1   -23.986     0.214   -23.830     0.610   0.170           0.011   0.001
  31  59 Ga 1   -34.121     0.168   -33.780    -0.200   0.000          -0.008   0.000
  31  60 Ga 1   -39.998     0.112   -39.030     0.690   0.180           0.021   0.000
  31  61 Ga 2   -47.090     0.053   -46.220     1.210   0.209           0.011  -0.045
  31  62 Ga 2   -52.000     0.028   -49.830     1.940   0.218          -0.005  -0.029
  31  63 Ga 2   -56.547     0.001   -55.420     2.300   0.218          -0.014  -0.024
  31  64 Ga 2   -58.834     0.002   -57.650     2.760   0.219          -0.040  -0.008
  31  65 Ga 2   -62.657     0.001   -61.740     2.980   0.219          -0.040  -0.007
  31  66 Ga 2   -63.724     0.003   -62.960     3.400  -0.281           0.027   0.060
  31  67 Ga 2   -66.880     0.001   -65.920     3.690   0.228          -0.039   0.000
  31  68 Ga 2   -67.086     0.002   -66.380     3.890  -0.233          -0.009   0.028
  31  69 Ga 2   -69.328     0.001   -68.750     3.790  -0.215          -0.013   0.015
  31  70 Ga 2   -68.910     0.001   -68.350     3.940  -0.207          -0.030   0.002
  31  71 Ga 2   -70.140     0.001   -69.940     3.710  -0.207          -0.030  -0.003
  31  72 Ga 2   -68.589     0.001   -68.640     3.920  -0.215          -0.036  -0.002
  31  73 Ga 2   -69.699     0.002   -69.710     3.370   0.071           0.010   0.000
  31  74 Ga 2   -68.050     0.004   -68.340     2.860   0.098           0.019  -0.001
  31  75 Ga 2   -68.465     0.002   -68.850     2.090   0.152           0.025  -0.011
  31  76 Ga 2   -66.297     0.002   -66.610     1.710   0.161           0.035  -0.015
  31  77 Ga 2   -65.992     0.002   -66.480     0.830   0.161           0.019  -0.017
  31  78 Ga 2   -63.707     0.002   -63.760     0.260   0.162           0.002  -0.013
  31  79 Ga 2   -62.510     0.098   -62.960    -0.640   0.143          -0.017   0.001
