LFP39 SB123  3.0000E-04
LFP39 SB125  1.6300E-03
LFP39 SB126  1.0000E-05
LFP39 TE122  2.0000E-05
LFP39 TE125  1.2000E-04
LFP39 TE126  8.0000E-05
LFP39 TE127M 4.5000E-04
LFP39 TE128  7.9000E-03
LFP39 TE129M 2.3000E-03
LFP39 TE130  1.9560E-02
LFP39 TE132  1.0400E-03
LFP39 I127   4.4600E-03
LFP39 I129   8.9700E-03
LFP39 I131   2.1800E-03
LFP39 XE128  1.2000E-04
LFP39 XE130  1.8000E-04
LFP39 XE131  4.1390E-02
LFP39 XE132  5.2730E-02
LFP39 XE133  2.2300E-03
LFP39 XE134  7.2290E-02
LFP39 XE136  6.7760E-02
LFP39 CS133  6.4410E-02
LFP39 CS134  1.5300E-03
LFP39 CS135  7.4240E-02
LFP39 CS136  9.0000E-05
LFP39 CS137  6.3420E-02
LFP39 BA134  1.1000E-04
LFP39 BA136  8.2000E-04
LFP39 BA137  5.7000E-04
LFP39 BA138  4.9360E-02
LFP39 BA140  4.1400E-03
LFP39 LA139  6.0530E-02
LFP39 LA140  5.4000E-04
LFP39 CE140  4.7870E-02
LFP39 CE141  1.1760E-02
LFP39 CE142  4.9240E-02
LFP39 CE143  3.9000E-04
LFP39 CE144  2.6420E-02
LFP39 PR141  4.6110E-02
LFP39 PR143  3.7200E-03
LFP39 ND142  2.6000E-04
LFP39 ND143  3.9700E-02
LFP39 ND144  8.7600E-03
LFP39 ND145  3.0100E-02
LFP39 ND146  2.5570E-02
LFP39 ND147  1.4100E-03
LFP39 ND148  1.7150E-02
LFP39 ND150  1.0390E-02
LFP39 PM147  1.6640E-02
LFP39 PM148  4.0000E-05
LFP39 PM148M 1.9000E-04
LFP39 PM149  1.9000E-04
LFP39 SM147  1.3300E-03
LFP39 SM148  8.3000E-04
LFP39 SM149  1.2650E-02
LFP39 SM150  9.3000E-04
LFP39 SM151  7.6100E-03
LFP39 SM152  7.5900E-03
LFP39 SM153  7.0000E-05
LFP39 SM154  3.2100E-03
LFP39 EU153  4.6300E-03
LFP39 EU154  5.1000E-04
LFP39 EU155  2.1400E-03
LFP39 EU156  2.0000E-04
LFP39 GD154  1.0000E-05
LFP39 GD155  9.0000E-05
LFP39 GD156  1.6600E-03
LFP39 GD157  9.3000E-04
LFP39 GD158  8.9000E-04
LFP39 GD160  3.3000E-04
LFP39 TB159  4.3000E-04
LFP39 TB160  2.0000E-05
LFP39 DY160  1.0000E-05
LFP39 DY161  2.0000E-04
LFP39 DY162  2.0000E-05
LFP40 GE76   1.0000E-05
LFP40 SE77   1.4000E-04
LFP40 SE78   2.9000E-04
LFP40 SE79   5.3000E-04
LFP40 SE80   9.1000E-04
LFP40 SE82   2.0900E-03
LFP40 BR81   1.4800E-03
LFP40 KR82   3.0000E-05
LFP40 KR83   3.1200E-03
LFP40 KR84   4.5800E-03
LFP40 KR85   5.8900E-03
LFP40 KR86   7.9300E-03
LFP40 RB85   1.2000E-04
LFP40 RB87   1.0190E-02
LFP40 SR88   1.2810E-02
LFP40 SR89   4.9900E-03
LFP40 SR90   1.9640E-02
LFP40 Y89    1.1100E-02
LFP40 Y91    8.4700E-03
LFP40 ZR90   1.6000E-04
LFP40 ZR91   1.5370E-02
LFP40 ZR92   2.9300E-02
LFP40 ZR93   3.5310E-02
LFP40 ZR94   4.2320E-02
LFP40 ZR95   1.7730E-02
LFP40 ZR96   5.0270E-02
LFP40 NB95   8.3900E-03
LFP40 MO95   1.9980E-02
LFP40 MO96   2.3000E-04
LFP40 MO97   5.2800E-02
LFP40 MO98   5.5680E-02
LFP40 MO99   1.0800E-03
LFP40 MO100  6.0410E-02
LFP40 TC99   5.5520E-02
LFP40 RU100  1.4900E-03
LFP40 RU101  5.8480E-02
LFP40 RU102  6.1650E-02
LFP40 RU103  1.5490E-02
LFP40 RU104  5.7910E-02
LFP40 RU106  4.1310E-02
LFP40 RH103  4.3910E-02
LFP40 RH105  5.5000E-04
LFP40 PD104  1.1200E-03
LFP40 PD105  5.2300E-02
LFP40 PD106  1.1480E-02
LFP40 PD107  4.0780E-02
LFP40 PD108  3.3210E-02
LFP40 PD110  1.2000E-02
LFP40 AG109  2.1390E-02
LFP40 AG111  3.0000E-04
LFP40 CD110  5.2000E-04
LFP40 CD111  5.5800E-03
LFP40 CD112  2.8800E-03
LFP40 CD113  1.5000E-03
LFP40 CD114  1.0200E-03
LFP40 CD115M 8.0000E-05
LFP40 CD116  8.5000E-04
LFP40 IN115  8.6000E-04
LFP40 SN115  4.0000E-05
LFP40 SN116  2.0000E-05
LFP40 SN117  8.5000E-04
LFP40 SN118  8.0000E-04
LFP40 SN119  8.0000E-04
LFP40 SN120  8.5000E-04
LFP40 SN122  9.5000E-04
LFP40 SN123  6.3000E-04
LFP40 SN124  1.2000E-03
LFP40 SN125  1.0000E-04
LFP40 SN126  3.1600E-03
LFP40 SB121  8.3000E-04
LFP40 SB123  4.6000E-04
LFP40 SB125  1.3800E-03
LFP40 SB126  1.0000E-05
LFP40 TE122  2.0000E-05
LFP40 TE125  9.0000E-05
LFP40 TE126  5.0000E-05
LFP40 TE127M 3.3000E-04
LFP40 TE128  6.1800E-03
LFP40 TE129M 2.1500E-03
LFP40 TE130  1.8890E-02
LFP40 TE132  1.0400E-03
LFP40 I127   3.1800E-03
LFP40 I129   7.8300E-03
LFP40 I131   1.8400E-03
LFP40 XE128  8.0000E-05
LFP40 XE130  1.3000E-04
LFP40 XE131  3.2240E-02
LFP40 XE132  4.8230E-02
LFP40 XE133  1.9900E-03
LFP40 XE134  6.2700E-02
LFP40 XE136  7.1210E-02
LFP40 CS133  5.3530E-02
LFP40 CS134  1.2300E-03
LFP40 CS135  6.7720E-02
LFP40 CS136  7.0000E-05
LFP40 CS137  6.9480E-02
LFP40 BA134  8.0000E-05
LFP40 BA136  5.6000E-04
LFP40 BA137  5.0000E-04
LFP40 BA138  6.4650E-02
LFP40 BA140  4.5600E-03
LFP40 LA139  5.8020E-02
LFP40 LA140  6.0000E-04
LFP40 CE140  4.8680E-02
LFP40 CE141  1.0270E-02
LFP40 CE142  5.3020E-02
LFP40 CE143  4.7000E-04
LFP40 CE144  3.0570E-02
LFP40 PR141  3.7570E-02
LFP40 PR143  4.5200E-03
LFP40 ND142  2.1000E-04
LFP40 ND143  4.4640E-02
LFP40 ND144  9.7500E-03
LFP40 ND145  3.2680E-02
LFP40 ND146  2.8470E-02
LFP40 ND147  1.6100E-03
LFP40 ND148  1.8140E-02
LFP40 ND150  1.1570E-02
LFP40 PM147  1.7680E-02
LFP40 PM148  4.0000E-05
LFP40 PM148M 2.0000E-04
LFP40 PM149  2.3000E-04
LFP40 SM147  1.3700E-03
LFP40 SM148  8.4000E-04
LFP40 SM149  1.4040E-02
LFP40 SM150  9.9000E-04
LFP40 SM151  8.5100E-03
LFP40 SM152  8.5000E-03
LFP40 SM153  8.0000E-05
LFP40 SM154  4.0500E-03
LFP40 EU153  5.0800E-03
LFP40 EU154  5.4000E-04
LFP40 EU155  2.6700E-03
LFP40 EU156  2.7000E-04
LFP40 GD154  1.0000E-05
LFP40 GD155  1.1000E-04
LFP40 GD156  2.1500E-03
LFP40 GD157  1.2200E-03
LFP40 GD158  1.1100E-03
LFP40 GD160  3.3000E-04
LFP40 TB159  5.3000E-04
LFP40 TB160  2.0000E-05
LFP40 DY160  2.0000E-05
LFP40 DY161  2.9000E-04
LFP40 DY162  3.0000E-05
LFP41 SE77   1.0000E-04
LFP41 SE78   1.9000E-04
LFP41 SE79   3.7000E-04
LFP41 SE80   6.8000E-04
LFP41 SE82   1.7100E-03
LFP41 BR81   1.0900E-03
LFP41 KR82   2.0000E-05
LFP41 KR83   2.4500E-03
LFP41 KR84   3.7700E-03
LFP41 KR85   5.0100E-03
LFP41 KR86   6.7400E-03
LFP41 RB85   1.0000E-04
LFP41 RB87   8.8400E-03
LFP41 SR88   1.1350E-02
LFP41 SR89   4.2400E-03
LFP41 SR90   1.7520E-02
LFP41 Y89    9.6000E-03
LFP41 Y91    7.4600E-03
LFP41 ZR90   1.4000E-04
LFP41 ZR91   1.3760E-02
LFP41 ZR92   2.5790E-02
LFP41 ZR93   3.1530E-02
LFP41 ZR94   3.7730E-02
LFP41 ZR95   1.7010E-02
LFP41 ZR96   4.7370E-02
LFP41 NB95   8.1100E-03
LFP41 MO95   1.9550E-02
LFP41 MO96   2.0000E-04
LFP41 MO97   5.0800E-02
LFP41 MO98   5.4950E-02
LFP41 MO99   1.0100E-03
LFP41 MO100  5.9510E-02
LFP41 TC99   5.2940E-02
LFP41 RU100  1.4400E-03
LFP41 RU101  5.8760E-02
LFP41 RU102  6.0990E-02
LFP41 RU103  1.5260E-02
LFP41 RU104  5.9000E-02
LFP41 RU106  4.2670E-02
LFP41 RH103  4.4040E-02
LFP41 RH105  5.6000E-04
LFP41 PD104  1.1300E-03
LFP41 PD105  5.4300E-02
LFP41 PD106  1.2000E-02
LFP41 PD107  4.1100E-02
LFP41 PD108  3.9120E-02
LFP41 PD110  1.6910E-02
LFP41 AG109  2.7580E-02
LFP41 AG111  4.5000E-04
LFP41 CD110  6.7000E-04
LFP41 CD111  8.5400E-03
LFP41 CD112  4.3300E-03
LFP41 CD113  2.2200E-03
LFP41 CD114  1.0300E-03
LFP41 CD115M 7.0000E-05
LFP41 CD116  1.0000E-03
LFP41 IN115  9.7000E-04
LFP41 SN115  5.0000E-05
LFP41 SN116  2.0000E-05
LFP41 SN117  9.0000E-04
LFP41 SN118  8.7000E-04
LFP41 SN119  8.6000E-04
LFP41 SN120  8.5000E-04
LFP41 SN122  9.3000E-04
LFP41 SN123  5.7000E-04
LFP41 SN124  1.1100E-03
LFP41 SN125  7.0000E-05
LFP41 SN126  2.4000E-03
LFP41 SB121  8.8000E-04
LFP41 SB123  4.3000E-04
LFP41 SB125  9.5000E-04
LFP41 TE122  2.0000E-05
LFP41 TE125  7.0000E-05
LFP41 TE126  2.0000E-05
LFP41 TE127M 2.8000E-04
LFP41 TE128  5.2000E-03
LFP41 TE129M 1.7900E-03
LFP41 TE130  1.5340E-02
LFP41 TE132  9.4000E-04
LFP41 I127   2.7700E-03
LFP41 I129   6.6400E-03
LFP41 I131   1.5000E-03
LFP41 XE128  7.0000E-05
LFP41 XE130  1.1000E-04
LFP41 XE131  2.6830E-02
LFP41 XE132  4.4050E-02
LFP41 XE133  1.9100E-03
LFP41 XE134  6.1020E-02
LFP41 XE136  7.1120E-02
LFP41 CS133  5.2310E-02
LFP41 CS134  1.2100E-03
LFP41 CS135  6.7050E-02
LFP41 CS136  5.0000E-05
LFP41 CS137  7.1810E-02
LFP41 BA134  8.0000E-05
LFP41 BA136  3.1000E-04
LFP41 BA137  5.2000E-04
LFP41 BA138  6.7380E-02
LFP41 BA140  4.6100E-03
LFP41 LA139  6.0930E-02
LFP41 LA140  6.1000E-04
LFP41 CE140  5.0310E-02
LFP41 CE141  1.0740E-02
LFP41 CE142  4.9900E-02
LFP41 CE143  5.0000E-04
LFP41 CE144  3.3360E-02
LFP41 PR141  4.0060E-02
LFP41 PR143  4.8100E-03
LFP41 ND142  2.2000E-04
LFP41 ND143  4.8540E-02
LFP41 ND144  1.0750E-02
LFP41 ND145  3.4770E-02
LFP41 ND146  3.0510E-02
LFP41 ND147  1.7600E-03
LFP41 ND148  1.9290E-02
LFP41 ND150  1.2900E-02
LFP41 PM147  1.9790E-02
LFP41 PM148  5.0000E-05
LFP41 PM148M 2.3000E-04
LFP41 PM149  2.4000E-04
LFP41 SM147  1.5500E-03
LFP41 SM148  9.6000E-04
LFP41 SM149  1.5200E-02
LFP41 SM150  1.0900E-03
LFP41 SM151  9.1100E-03
LFP41 SM152  9.3000E-03
LFP41 SM153  9.0000E-05
LFP41 SM154  4.4700E-03
LFP41 EU153  5.7400E-03
LFP41 EU154  6.1000E-04
LFP41 EU155  2.9500E-03
LFP41 EU156  3.0000E-04
LFP41 GD154  1.0000E-05
LFP41 GD155  1.2000E-04
LFP41 GD156  2.4600E-03
LFP41 GD157  1.3900E-03
LFP41 GD158  1.3500E-03
LFP41 GD160  3.9000E-04
LFP41 TB159  6.2000E-04
LFP41 TB160  2.0000E-05
LFP41 DY160  2.0000E-05
LFP41 DY161  2.0000E-04
LFP41 DY162  2.0000E-05
